Topic_0,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8
0.01812092,0.0022158083,0.3387864,0.002069946,0.002153616,0.0020865442,0.6209232,0.002088511,0.0115550235
0.054174922,0.094761714,0.017728886,0.0022404878,0.024464967,0.002296153,0.19840667,0.009651532,0.5962746
0.094630495,0.21241705,0.0036277191,0.3875526,0.004074449,0.0035280446,0.23762086,0.05268985,0.0038589207
0.0026005553,0.35158783,0.06427257,0.01932645,0.047810815,0.08160444,0.061019402,0.0022170031,0.36956093
0.0030845571,0.6615088,0.05213084,0.0026934787,0.057508755,0.0026784122,0.21476077,0.0027394441,0.0028949643
0.07625251,0.57579863,0.0047032097,0.03141985,0.07554999,0.004231792,0.2238333,0.004049851,0.0041607837
0.080542095,0.1939059,0.09284893,0.0109564755,0.0022099458,0.002139311,0.61314625,0.0020884217,0.0021626158
0.06912798,0.23571998,0.0021673143,0.0020778754,0.0025571524,0.0020903964,0.03996685,0.0020282234,0.6442643
0.039685357,0.032786086,0.001475629,0.0014342925,0.69747174,0.013776255,0.21045671,0.0014010695,0.0015128723
0.02607555,0.25232184,0.032090675,0.0013874253,0.0015118018,0.0013717252,0.21421255,0.0013640607,0.46966437
0.05759378,0.27889058,0.046217944,0.0018228866,0.0020812612,0.0018514395,0.0020394817,0.0018156493,0.607687
0.13829759,0.30234745,0.0045633586,0.0035047613,0.23852973,0.0034326327,0.29085281,0.014890459,0.00358123
0.0029788327,0.46807045,0.015600682,0.0027719222,0.022493806,0.0026763028,0.05763376,0.0026440222,0.42513022
0.015802154,0.264116,0.001958909,0.0019963197,0.120482326,0.0017194399,0.5847724,0.0071683717,0.0019841401
0.09781836,0.08462572,0.30595535,0.0018789796,0.04032017,0.012882474,0.4411499,0.013362246,0.0020068425
0.005528856,0.08687122,0.081084386,0.005714714,0.0056243544,0.0052816374,0.005663374,0.03982515,0.7644063
0.016934136,0.12608047,0.009504888,0.0017577002,0.0017803101,0.010659795,0.23971158,0.0016296147,0.5919416
0.4457024,0.1327865,0.0012471518,0.0012565393,0.23176105,0.0012600222,0.10084496,0.0052525382,0.079888925
0.0022129072,0.07495155,0.64703226,0.0017118809,0.06146885,0.001735096,0.20741875,0.0016704102,0.0017982408
0.038324874,0.0019664918,0.21629867,0.001805155,0.050838817,0.0018228418,0.67304116,0.014036569,0.0018653704
0.18506801,0.0020810997,0.018300405,0.009358007,0.014545751,0.023900043,0.70556754,0.0019134766,0.039265674
0.067210935,0.11907257,0.003114846,0.0028125464,0.4115425,0.0027742186,0.36818948,0.022386005,0.002896958
0.08057175,0.10024631,0.0018330553,0.0016542159,0.4560989,0.0086269155,0.3427613,0.0066162073,0.0015913015
0.1453492,0.38294774,0.0033059937,0.0032570607,0.003357416,0.003428678,0.20738733,0.0032658225,0.24770078
0.008770655,0.0014829524,0.23043214,0.0013695485,0.018018529,0.008122151,0.5017107,0.0856371,0.14445624
0.2761867,0.16914448,0.0019960606,0.10161787,0.0021191288,0.03508721,0.38119948,0.0017829823,0.030866064
0.17608128,0.023059689,0.08382257,0.0025453,0.35795468,0.0026830204,0.2901272,0.019156165,0.044570085
0.18013543,0.08590319,0.11612863,0.010718768,0.019463217,0.0024058803,0.17006798,0.11522136,0.29995552
0.001350628,0.032957986,0.27995375,0.001239563,0.11532722,0.0012428421,0.5173387,0.036442127,0.014147298
0.2243109,0.14583367,0.08422728,0.001550046,0.19923753,0.0015663492,0.23652254,0.105120935,0.0016308725
0.06267226,0.4055632,0.0130598,0.001589049,0.00505004,0.0015288263,0.047138307,0.0014928714,0.4619056
0.0028128016,0.48623925,0.014994439,0.029802877,0.32345477,0.0027201117,0.12419374,0.012906017,0.0028760014
0.046035044,0.1591017,0.4003339,0.012811879,0.0027600448,0.0024465052,0.3503126,0.0127230985,0.013475314
0.24394894,0.54721826,0.035001118,0.0024903603,0.0031876601,0.0024563482,0.10534357,0.0024440833,0.05790966
0.032098312,0.45701292,0.0037883336,0.003018713,0.37587398,0.0034259507,0.11863985,0.0030079687,0.0031339217
0.00902977,0.03935395,0.2240225,0.027499694,0.074111916,0.0018638178,0.5632105,0.0018328344,0.059074983
0.0046410174,0.7001406,0.01851589,0.003975315,0.024600111,0.0039804024,0.14058533,0.0039209616,0.09964039
0.46208984,0.0021202562,0.0019968404,0.0019780037,0.21133374,0.009701426,0.118277825,0.19043866,0.0020634686
0.0036037837,0.4619596,0.0036011923,0.0035101403,0.0036188604,0.0035845998,0.13923822,0.0034090602,0.3774746
0.047743574,0.036583744,0.5588304,0.04177382,0.06782351,0.019655209,0.18628936,0.013514693,0.027785726
0.00260959,0.12651896,0.3259714,0.0022615793,0.06806766,0.0022729873,0.46766573,0.0022197932,0.0024124286
0.0012561417,0.24585195,0.35659862,0.0011594502,0.053615104,0.01034163,0.24825606,0.0011438319,0.081777215
0.0017790826,0.020659469,0.11727693,0.10482276,0.0792473,0.0015821025,0.5980417,0.04026393,0.036326688
0.035215028,0.0028980724,0.52379256,0.019738538,0.05413123,0.0025061637,0.30577108,0.010492158,0.04545514
0.19511761,0.06001708,0.054095123,0.003278788,0.0035256168,0.003339326,0.18152809,0.17312774,0.3259707
0.0911632,0.32952923,0.08428067,0.10977776,0.005366354,0.057388287,0.26137745,0.056438096,0.0046788547
0.0052619167,0.30613664,0.004165376,0.097981915,0.2872473,0.2723239,0.004353201,0.018250652,0.0042791315
0.04364113,0.09962451,0.23710054,0.16062047,0.16091958,0.0018702431,0.14992091,0.026634108,0.1196685
0.021928228,0.35234016,0.15678784,0.025359856,0.26498917,0.003965611,0.08370825,0.0039174412,0.08700345
0.2702795,0.094819084,0.074742526,0.0024178072,0.49201378,0.0024958947,0.023357099,0.022287535,0.017586723
0.0016365543,0.021363094,0.38729644,0.053694136,0.057750676,0.0075303484,0.40472576,0.0013784826,0.06462457
0.00227199,0.14563666,0.0023879516,0.0021550437,0.002316999,0.0021795514,0.085790165,0.0021913634,0.75507027
0.35414055,0.10688293,0.030269206,0.03662599,0.035165727,0.0032084736,0.4270015,0.0032598297,0.0034457638
0.03497519,0.14620213,0.02239417,0.0014091234,0.0014698755,0.0013778356,0.3188874,0.0065338807,0.46675038
0.16154215,0.23080403,0.042727,0.0020152295,0.44285685,0.0020466817,0.1138753,0.0020106593,0.0021222073
0.04081899,0.63382983,0.0036129754,0.0035457225,0.02408182,0.003598544,0.080784634,0.0035887684,0.20613869
0.00353707,0.6064578,0.003545754,0.0035372064,0.24867652,0.0034105494,0.07276918,0.054350574,0.003715196
0.02750309,0.29581198,0.0041400352,0.004100044,0.0042677526,0.003983657,0.004653079,0.0039500273,0.6515904
0.059250195,0.1339639,0.037217155,0.0019684648,0.07535073,0.061707117,0.6265237,0.0019469449,0.0020718535
0.08472546,0.20007914,0.04430646,0.18032597,0.24788363,0.015761698,0.22172134,0.0023665677,0.0028297282
0.026685651,0.123125404,0.0017801038,0.20776834,0.3822331,0.0016686495,0.2528984,0.0018217458,0.002018681
0.023441376,0.14003198,0.080579,0.0014178368,0.43721488,0.0013758292,0.29172593,0.001328356,0.022884851
0.0022046582,0.60085225,0.0021322065,0.010638725,0.0022444306,0.0021052668,0.06100326,0.0021112694,0.31670788
0.08184825,0.5419757,0.00466721,0.04096655,0.03980917,0.004687336,0.25672096,0.0045103654,0.024814473
0.063712046,0.06720668,0.02035476,0.0030112867,0.0034102504,0.013967178,0.115997516,0.033224627,0.67911565
0.0015875108,0.11859984,0.019955056,0.0014526137,0.504218,0.0013410555,0.31901368,0.032451246,0.0013810465
0.15141733,0.19871257,0.07202062,0.0019018155,0.26822847,0.0019877336,0.30155623,0.0018821439,0.002293085
0.110553406,0.0026970583,0.015318367,0.0024309477,0.45248076,0.0023510288,0.36540774,0.04632215,0.0024386172
0.08817727,0.13062498,0.062913425,0.0083029065,0.64159226,0.017550219,0.047544733,0.001599657,0.0016943647
0.020397684,0.0023428623,0.4349126,0.04601432,0.09045929,0.014038138,0.3525296,0.002064804,0.037240777
0.0037312568,0.0038389203,0.003639787,0.004284184,0.59673154,0.0036359078,0.31674436,0.06377566,0.0036183915
0.0032446324,0.026876932,0.100091666,0.0033292056,0.003267487,0.0033750352,0.8430205,0.0135600185,0.00323455
0.09543611,0.0534299,0.10400584,0.0036864884,0.018647624,0.013051912,0.6791571,0.030117886,0.00246713
0.0015750946,0.021486579,0.2788463,0.06731537,0.04265601,0.013380056,0.47564217,0.063120514,0.035977922
0.0148590505,0.34007654,0.015138419,0.0015846222,0.030935314,0.0016047729,0.09164408,0.0016044553,0.50255275
0.001582829,0.01622849,0.11368307,0.059806693,0.00924012,0.0013280562,0.72868836,0.0013169794,0.068125404
0.24978712,0.0021178436,0.0402899,0.009526229,0.16320956,0.0020436954,0.47038823,0.023555653,0.03908174
0.042994123,0.36256307,0.011716616,0.014310301,0.029390033,0.001929023,0.11226802,0.0018923307,0.42293647
0.030257456,0.03711451,0.0018090159,0.023431163,0.20800354,0.016403656,0.67924535,0.0017751714,0.0019601071
0.15976354,0.005594669,0.018905709,0.0018109813,0.021447876,0.014506899,0.7421581,0.0015981399,0.034214027
0.053817686,0.01679515,0.38125062,0.015433973,0.16372822,0.006231756,0.3440059,0.0013968019,0.017339911
0.036122702,0.0014264301,0.09230353,0.17101368,0.102444686,0.0013165467,0.53826606,0.0012884999,0.055817887
0.06699648,0.2705749,0.0017617029,0.0016240553,0.035588555,0.001627568,0.24255468,0.001645618,0.3776264
0.070410766,0.18750256,0.0405255,0.002280953,0.48959294,0.0022959346,0.20271118,0.0022680287,0.002412134
0.007234103,0.0012034709,0.012018855,0.09117479,0.15435612,0.0012579414,0.6816718,0.04986324,0.0012196286
0.0024981312,0.2504377,0.025018418,0.0023544931,0.5894325,0.019793589,0.1058589,0.002268723,0.002337601
0.051247817,0.12240912,0.03837704,0.0013545395,0.4048967,0.015035232,0.30772075,0.050538085,0.008420646
0.050632425,0.017565984,0.050713796,0.0016325467,0.11951361,0.001641055,0.7441909,0.012457563,0.0016521064
0.25450274,0.5926568,0.003640073,0.021385713,0.0036155912,0.003529274,0.11313618,0.0035069962,0.00402658
0.37612438,0.20990495,0.0029312172,0.0029364885,0.0035458815,0.002898715,0.19502077,0.07455635,0.13208123
0.00217102,0.24970682,0.016356867,0.0020456219,0.033834662,0.002064436,0.0022015916,0.002038113,0.6895808
0.06450533,0.003635473,0.052734204,0.003250152,0.33230126,0.0033591113,0.48749822,0.04938899,0.0033272444
0.062694736,0.33237556,0.0022386634,0.0021674214,0.0022553178,0.0021822087,0.24191399,0.0021248495,0.35204723
0.06177261,0.47777018,0.0026471752,0.0025836006,0.08214829,0.0031760687,0.002694477,0.011353223,0.3558544
0.20606415,0.046659,0.022646802,0.0015240482,0.013551769,0.018205985,0.67853796,0.011173399,0.0016369032
0.090292886,0.2469316,0.003491666,0.0134551935,0.03232729,0.015808215,0.0032184713,0.00287142,0.5916033
0.0037066976,0.3820864,0.05310727,0.055822432,0.21212044,0.01874584,0.24412166,0.026084349,0.004204804
0.07951668,0.12734404,0.0028308814,0.0026958836,0.002816871,0.0027537697,0.16113152,0.0026854866,0.6182249
0.011581788,0.12229655,0.5924388,0.051787917,0.001599397,0.0073314384,0.19036922,0.0067218347,0.01587296
0.07938324,0.03571915,0.12436163,0.03339237,0.109973095,0.0013369196,0.5851519,0.0013119141,0.029369788
0.015559156,0.38011023,0.002529973,0.010999558,0.04277108,0.002587853,0.2279144,0.002529272,0.31499848
0.017522257,0.54849285,0.030521741,0.0024755395,0.20250548,0.0021574402,0.17056735,0.002160587,0.023596844
0.0021770447,0.069066726,0.0021325243,0.026099728,0.02039531,0.002038086,0.8737199,0.002010708,0.0023599318
0.0025013254,0.0027331465,0.10476205,0.14857256,0.028365923,0.0023933498,0.6369694,0.0023799285,0.071322285
0.029882343,0.0026921493,0.0025586279,0.0024910378,0.024429675,0.002510792,0.77271,0.0024482403,0.16027708
0.021681512,0.21393399,0.012387803,0.0024230767,0.6765257,0.0023599507,0.065720126,0.0023428034,0.002624994
0.0030749866,0.49492437,0.002872332,0.0028668605,0.0028937985,0.0029068217,0.19616681,0.0028656325,0.29142842
0.12565194,0.021960923,0.16513449,0.013555783,0.379752,0.0023692,0.2787739,0.010430362,0.0023713752
0.08881149,0.016433425,0.026814315,0.0015807358,0.779436,0.0015510608,0.08195409,0.0015183561,0.0019005405
0.041050144,0.30349082,0.06786924,0.0020224103,0.11944721,0.0021812678,0.1330211,0.0098475665,0.32107022
0.011482413,0.26246583,0.0019296805,0.034735687,0.002028086,0.0019167695,0.084131055,0.0018691139,0.5994413
0.082400516,0.2635922,0.014720161,0.008735975,0.015351766,0.0018142229,0.054668598,0.0018178044,0.5568987
0.068402626,0.028741369,0.679708,0.060968865,0.0156134,0.03664623,0.10513123,0.0035232592,0.0012650094
0.43643022,0.07019048,0.053172518,0.0016678543,0.11298155,0.0016235738,0.32069442,0.0015881129,0.0016513636
0.23500706,0.0316841,0.025248166,0.04791934,0.251397,0.014311006,0.3783644,0.0019681493,0.014100761
0.115185,0.119598046,0.0014395756,0.038315166,0.59986764,0.007081221,0.11566929,0.0013681422,0.0014758821
0.07964782,0.42032683,0.0020052134,0.0019939959,0.002356724,0.0020165807,0.06901301,0.0019565434,0.42068326
0.5792134,0.17547517,0.0014445955,0.0122421095,0.0014306101,0.0060115536,0.12493805,0.0013709052,0.09787372
0.0020001703,0.42763725,0.023571527,0.0019526803,0.0021021105,0.0019331677,0.08660838,0.01778264,0.43641207
0.0036729802,0.26667365,0.0040206434,0.0035732077,0.30984056,0.0037019497,0.354783,0.003500058,0.050233915
0.2031729,0.040852048,0.001331719,0.0012402394,0.5711987,0.009131206,0.15244612,0.006132362,0.014494697
0.074524365,0.027979614,0.0011337396,0.020700779,0.02567377,0.0011265331,0.8362898,0.01107658,0.001494876
0.014318496,0.19582585,0.09261998,0.0017456653,0.057958,0.008829934,0.6251749,0.0017073506,0.0018198522
0.026677579,0.25575238,0.43348128,0.0032211351,0.058743127,0.0033316908,0.19087768,0.024576036,0.0033391847
0.0133243855,0.35834545,0.0018641062,0.0018248694,0.02094522,0.0017899706,0.15937863,0.013631438,0.42889595
0.66267616,0.015921963,0.0403139,0.0011437557,0.024633573,0.0011532726,0.19446084,0.0011387379,0.05855778
0.0032907897,0.32333055,0.25828594,0.06417066,0.116713285,0.003091652,0.20115589,0.026824849,0.0031362963
0.050081383,0.49972787,0.0704401,0.0036536567,0.08392676,0.0037391922,0.064572714,0.015717102,0.20814125
0.08315433,0.30278578,0.0036115085,0.0033588228,0.5422404,0.0034416064,0.054598905,0.0033664869,0.0034422206
0.030749207,0.36076242,0.0020090544,0.001989534,0.0022665774,0.0020012197,0.074020185,0.021684349,0.5045175
0.4851266,0.08809486,0.07764573,0.0020502715,0.11332581,0.03277002,0.15578756,0.0019479949,0.043251332
0.0054730023,0.0062210984,0.028131016,0.07234141,0.15359436,0.34117156,0.3823465,0.0052057533,0.0055152127
0.013790122,0.041915487,0.061712053,0.0011413645,0.035549246,0.0073671187,0.7482843,0.028679593,0.06156067
0.07850906,0.15701987,0.025132185,0.0074369493,0.54121387,0.0074274517,0.1135002,0.0014922421,0.06826819
0.019217227,0.06983615,0.031111794,0.058204755,0.48631984,0.001715741,0.2945593,0.028794928,0.010240343
0.0390067,0.32656452,0.04810374,0.0036252602,0.28309935,0.00340154,0.20652978,0.04959061,0.040078532
0.28931645,0.039832886,0.04951559,0.0017604952,0.035981786,0.020831201,0.55904007,0.0017281964,0.0019934454
0.016905049,0.4887077,0.052440103,0.016467413,0.002698791,0.0024962244,0.18869787,0.0024432596,0.22914355
0.0037542824,0.45892256,0.0031631675,0.04425402,0.08473685,0.0031662693,0.38429356,0.014163525,0.0035458028
0.010320916,0.384164,0.15515676,0.0019728362,0.1003964,0.0021173558,0.34191906,0.001953052,0.0019996166
0.02973442,0.09190536,0.01340315,0.0021998372,0.46987823,0.002136651,0.37900227,0.009561615,0.0021784902
0.0043642554,0.0046847183,0.0041359463,0.32897186,0.0041630985,0.0040681344,0.5493211,0.029600913,0.07068991
0.0013474372,0.35311309,0.017473219,0.23565382,0.16890594,0.009996397,0.17584202,0.0054089115,0.032259155
0.121911325,0.1505228,0.20838432,0.03161098,0.26935938,0.0033923658,0.20783906,0.003344257,0.0036355413
0.6587894,0.053163428,0.05054601,0.001186975,0.052841093,0.034044508,0.14704284,0.0011865068,0.0011992045
0.0017442768,0.041210845,0.39355335,0.054948017,0.117019676,0.00777099,0.29961237,0.042821117,0.04131937
0.06184372,0.29498485,0.028986199,0.15297014,0.22030237,0.0014010383,0.16880307,0.017191885,0.053516794
0.055375047,0.029330937,0.054158658,0.017581392,0.013095379,0.0011947801,0.7736096,0.001163522,0.05449069
0.031723518,0.0013589772,0.5103421,0.03543376,0.033012375,0.0011981685,0.31986275,0.026057024,0.041011322
0.10024188,0.18196642,0.28471622,0.018426001,0.022062832,0.14048299,0.24509466,0.0033267087,0.0036823011
0.018958505,0.14479044,0.28075045,0.011420127,0.21283686,0.0015459005,0.3265625,0.0015259334,0.0016092748
0.001815216,0.0018537771,0.09180648,0.32382727,0.027228193,0.04205888,0.44030893,0.0076263556,0.06347492
0.59150654,0.042510327,0.0014686172,0.024718594,0.015053923,0.017565811,0.12127293,0.0013083476,0.1845948
0.0024070097,0.0022956298,0.06296281,0.11139243,0.016185127,0.0063224165,0.7838335,0.012258247,0.0023427622
0.13959691,0.2818931,0.08393693,0.0040615266,0.41776708,0.0041066515,0.060434993,0.0040098582,0.0041929292
0.002415281,0.27312985,0.002305566,0.018941177,0.0024673599,0.0022694294,0.053806767,0.010870662,0.63379383
0.038825467,0.0019364732,0.5913986,0.008367597,0.25546923,0.020036863,0.08017861,0.0018007432,0.001986336
0.063380785,0.25145504,0.0030122935,0.0029122138,0.62711906,0.002807754,0.026210593,0.0119612925,0.011140934
0.035317462,0.5363618,0.0025862728,0.0026872272,0.029556273,0.0025448443,0.05919434,0.002525031,0.32922673
0.038036358,0.6198357,0.00428232,0.0042029596,0.0043884562,0.022170648,0.03363479,0.00417399,0.2692747
0.021025429,0.2089344,0.0025277718,0.01416298,0.57050204,0.041336775,0.12263653,0.0023440153,0.01653003
0.5664345,0.156417,0.025359588,0.0013273403,0.12673031,0.0012569341,0.11490765,0.0061571654,0.00140954
0.006927669,0.15510947,0.023482805,0.0018882533,0.0020140973,0.0019027297,0.66280836,0.001886297,0.14398032
0.002851083,0.30578423,0.08329341,0.0024708037,0.19133154,0.0026250712,0.40636873,0.0024381734,0.0028368991
0.20225555,0.20956169,0.010173358,0.008447472,0.0019222025,0.012040329,0.049523495,0.0021650507,0.50391084
0.030058166,0.0012227034,0.10768601,0.060951766,0.02168899,0.0012074219,0.74339336,0.021331402,0.012460215
0.018217014,0.30037737,0.0013790252,0.09411053,0.0014830218,0.03877287,0.14795558,0.00139451,0.39631006
0.10120298,0.15918049,0.049804978,0.0014444978,0.2273337,0.0014080509,0.30729914,0.1273992,0.024926947
0.039378002,0.025701387,0.5213684,0.0014989902,0.01645961,0.0014215835,0.34974566,0.0013839476,0.043042425
0.08637139,0.2511403,0.018937632,0.0022881262,0.4769371,0.00218949,0.123052545,0.0021701597,0.03691328
0.008130614,0.016726792,0.13774759,0.22473374,0.03664345,0.012762895,0.5410694,0.011450925,0.010734585
0.03125776,0.2598633,0.06417605,0.0073823216,0.42285225,0.014590839,0.19316266,0.002691248,0.004023652
0.068603195,0.2329093,0.009009321,0.0018901615,0.54814094,0.0017773517,0.11764802,0.007420645,0.012600983
0.017596291,0.058222968,0.095189065,0.0011924274,0.02231945,0.0011534508,0.62408036,0.014413967,0.16583203
0.09426655,0.104746036,0.121264726,0.2126784,0.044761866,0.07857306,0.30797297,0.0130460495,0.022690333
0.051581576,0.018056592,0.008153976,0.0014654325,0.6174779,0.0014016967,0.24988337,0.041197393,0.010782108
0.014866009,0.3505889,0.0017444672,0.0017028578,0.06401094,0.008808502,0.080550045,0.0016726049,0.47605577
0.028482359,0.30019847,0.0022903152,0.0021355308,0.0022126043,0.0022327807,0.026594834,0.08783901,0.54801404
0.010198146,0.0020010066,0.3700012,0.0020856583,0.06240585,0.0018547178,0.54773957,0.001826719,0.0018871594
0.05494419,0.45330334,0.0025504488,0.041965704,0.0026850072,0.0024825507,0.104944415,0.0024866925,0.33463767
0.0658212,0.0016784288,0.032132834,0.001481314,0.43984225,0.017276485,0.39954913,0.0013958041,0.040822487
0.003457321,0.13020636,0.18336473,0.0032675278,0.10243747,0.04447729,0.52621937,0.0032239726,0.0033459193
0.062306657,0.20910734,0.038011424,0.0066544907,0.031513818,0.0013692578,0.20062247,0.0012877019,0.4491268
0.03144098,0.3297678,0.010239618,0.0019482863,0.0021467009,0.0019841471,0.0020192142,0.027999582,0.5924537
0.016878812,0.19594301,0.0020774833,0.0020747718,0.002181687,0.002050265,0.7743461,0.0020064234,0.002441354
0.0317871,0.45951203,0.0014533531,0.0014917043,0.0015493688,0.0061372365,0.117842354,0.0017601944,0.3784666
0.3566026,0.0021906223,0.002275688,0.002220144,0.06044404,0.012564388,0.54160744,0.0020651503,0.020029822
0.042121258,0.3608921,0.0017485702,0.0018162886,0.0019436853,0.0017209323,0.07473191,0.030464487,0.4845607
0.030296475,0.07448254,0.0138594,0.0014730939,0.098131135,0.011091329,0.07762903,0.0014352431,0.69160175
0.015093494,0.31695554,0.0024282413,0.0023987696,0.0414576,0.0024278248,0.059352774,0.0023917255,0.557494
0.022508692,0.029330304,0.06118713,0.0017075152,0.07091606,0.0020787546,0.74992776,0.001929304,0.060414482
0.0016560135,0.07115081,0.06688535,0.007982568,0.09162072,0.0014735381,0.7561412,0.0014646169,0.0016251907
0.002694498,0.04645724,0.12883347,0.024424165,0.22051027,0.002603074,0.55902624,0.0027508223,0.01270018
0.031321175,0.52231145,0.003039275,0.09215921,0.0031806151,0.013356778,0.29931298,0.0029520295,0.03236659
0.11051742,0.3239958,0.11911887,0.0026456544,0.27631012,0.0026230041,0.1595652,0.0025634693,0.002660544
0.05530563,0.0022475421,0.040189344,0.01795056,0.118848,0.013976117,0.5244974,0.10489046,0.122095
0.13837108,0.011135104,0.21362156,0.0015542733,0.028209548,0.015196386,0.55724174,0.017284285,0.017385993
0.0028084866,0.6418658,0.06553774,0.01892772,0.1562186,0.0027590687,0.106285684,0.0027354143,0.0028614406
0.32963678,0.03231545,0.022693539,0.0032215952,0.17830092,0.02210829,0.38485017,0.02356464,0.0033086955
0.002678081,0.027988287,0.0026176637,0.017832223,0.63248324,0.0025950577,0.2920343,0.019000193,0.0027709391
0.48709723,0.03986113,0.035939116,0.0016132564,0.1626785,0.035628356,0.2051339,0.0015853175,0.030463161
0.018034108,0.027240302,0.029010912,0.18623522,0.030664772,0.002693213,0.6759915,0.0026675921,0.027462436
0.020891035,0.09415563,0.027507715,0.029176949,0.606172,0.002618159,0.21405526,0.0026165124,0.0028066793
0.0013974843,0.0014550607,0.15006843,0.0013081133,0.0014478209,0.0013061154,0.4696298,0.0012946733,0.37209257
0.13076875,0.40250576,0.033866815,0.0019385773,0.011877164,0.040857818,0.023032889,0.001891266,0.35326093
0.033033058,0.054490734,0.1643393,0.16691616,0.07162142,0.0012778251,0.47026455,0.0012597828,0.03679713
0.0783548,0.3411042,0.0015631637,0.0015269083,0.058940124,0.001494902,0.011311782,0.020316362,0.4853877
0.030128317,0.06903832,0.0013714192,0.007470072,0.006945713,0.013402103,0.2599919,0.0057116067,0.6059405
0.21707569,0.14099552,0.0017709173,0.0018102439,0.5434241,0.0017242274,0.08954079,0.0017000693,0.001958445
0.015339686,0.4964452,0.0016999758,0.016291438,0.013254008,0.008298218,0.047706097,0.0016789655,0.39928636
0.34567195,0.3804701,0.022944478,0.002266874,0.0023505536,0.0022872891,0.0872429,0.0022596475,0.15450616
0.1298608,0.09794479,0.080277994,0.07722546,0.027283372,0.014796045,0.569927,0.0012842132,0.0014003953
0.10099875,0.03726017,0.0023591293,0.0016095043,0.0020716689,0.0016029091,0.78950816,0.0015550001,0.06303469
0.0038679065,0.3866556,0.0039918693,0.018041123,0.3344337,0.0038278864,0.130263,0.0037789184,0.115139894
0.21892358,0.07325089,0.031186383,0.0064731576,0.49440092,0.0012170671,0.17202044,0.0011887108,0.0013388245
0.28235742,0.0030788914,0.003072084,0.0029259159,0.34665647,0.061141238,0.29503393,0.0028544753,0.0028794685
0.19532956,0.2004418,0.01823934,0.009388604,0.2979355,0.0015167502,0.25872797,0.016873535,0.001546942
0.07955265,0.31901202,0.0034672932,0.0038194861,0.3055047,0.0033532868,0.24458636,0.037406344,0.0032979376
0.105200216,0.09994742,0.08566282,0.1217324,0.0012527021,0.026036143,0.53760344,0.006003302,0.016561622
0.07853787,0.002223664,0.39593315,0.0018910202,0.030632898,0.03647229,0.40314806,0.00187559,0.04928547
0.03395582,0.26091433,0.017634414,0.003156544,0.003297616,0.020595731,0.53442544,0.0030740171,0.12294608
0.0023445522,0.1498363,0.5324728,0.0021778762,0.0023199478,0.0021319059,0.29735854,0.00912448,0.002233628
0.0025567461,0.06724255,0.03065846,0.048509993,0.20495744,0.012075284,0.5606316,0.0023173934,0.07105054
0.2999595,0.1717067,0.034206644,0.041629426,0.1898179,0.0067371936,0.21815702,0.010377622,0.027407967
0.33911306,0.07965602,0.023576355,0.0014966234,0.3839918,0.013079052,0.15078975,0.006536154,0.0017611312
0.002367915,0.697249,0.0023187676,0.040088713,0.002265264,0.0021485575,0.0442715,0.0021219961,0.20716833
0.0035310236,0.4359501,0.034374706,0.22414404,0.13867863,0.0033553028,0.15315543,0.003309223,0.0035015424
0.0041717906,0.26313183,0.058589388,0.0038780356,0.15837863,0.0039974046,0.3162466,0.0037700627,0.18783619
0.036356583,0.5706811,0.02613225,0.020870537,0.004502413,0.019043176,0.24082218,0.0038381785,0.077753596
0.105599165,0.5334812,0.0023304983,0.013847104,0.0022747784,0.0021272001,0.17103064,0.0020839092,0.16722555
0.14721641,0.013160238,0.4398567,0.008604314,0.04946767,0.01866413,0.29531294,0.01955377,0.008163846
0.14547816,0.23509338,0.062626265,0.0021763432,0.0021550271,0.0019731347,0.3635394,0.0019769848,0.18498124
0.50005704,0.12721832,0.031384353,0.0015294729,0.013476916,0.016137457,0.2368281,0.0014897584,0.07187855
0.044141058,0.2851136,0.0016771365,0.0016519775,0.0018056293,0.0016642964,0.1775232,0.0016570964,0.48476595
0.004081058,0.76087224,0.0040144464,0.003890838,0.0039645773,0.0039221286,0.0041020853,0.003866464,0.2112862
0.091224074,0.002106356,0.13657714,0.002011689,0.45328677,0.039734777,0.263189,0.0019682732,0.009901982
0.09752692,0.04872797,0.026006425,0.28002015,0.15596275,0.0011093313,0.35455203,0.034880657,0.0012139074
0.124488145,0.3687498,0.01060599,0.23758642,0.06968401,0.030557496,0.11198457,0.012629643,0.033714063
0.08720378,0.4195737,0.0027286287,0.2765558,0.002861988,0.0024612155,0.20281449,0.0024259351,0.0033743929
0.0025100466,0.47675788,0.0023912839,0.0023320676,0.002433954,0.011155587,0.002425207,0.01091145,0.48908255
0.06023193,0.18944493,0.043729156,0.0026822188,0.002737975,0.0026436818,0.20480718,0.0025855491,0.4911374
0.06060322,0.1393378,0.0033522688,0.017734528,0.57678175,0.002842338,0.1607135,0.0027612057,0.035873435
0.078215204,0.2701024,0.0034532247,0.003083269,0.02733155,0.025924504,0.08901911,0.003094066,0.4997766
0.095792286,0.21787083,0.09750481,0.0431645,0.36222154,0.0019839464,0.1774526,0.0019354175,0.0020741331
0.14487958,0.25541776,0.002551904,0.0026306005,0.44985464,0.0025124582,0.1280308,0.011535637,0.0025865904
0.377436,0.2933767,0.029227236,0.002253619,0.0024479837,0.036163136,0.0024236022,0.002246001,0.25442564
